userId,itemIds,scores
511,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.7100772857666016, 0.6919552087783813, 0.6906746029853821, 0.6820317506790161, 0.667048990726471, 0.6406092047691345, 0.6392773985862732, 0.638031542301178, 0.6362855434417725, 0.6329406499862671]"
512,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.5311692953109741, 0.5181295871734619, 0.5168271660804749, 0.5115388035774231, 0.5006380677223206, 0.485394150018692, 0.48212504386901855, 0.48123058676719666, 0.4789569079875946, 0.4776400625705719]"
513,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.032979130744934, 1.0224968194961548, 1.0219652652740479, 1.0167192220687866, 1.0069780349731445, 0.9995384216308594, 0.9930731654167175, 0.9917382597923279, 0.9899174571037292, 0.9888877868652344]"
514,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.45385581254959106, 0.4428364038467407, 0.4415445923805237, 0.43752118945121765, 0.42825737595558167, 0.4173195958137512, 0.4138031005859375, 0.41213658452033997, 0.4101640284061432, 0.40960538387298584]"
515,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.3658209443092346, 0.35901129245758057, 0.3584268093109131, 0.3554826080799103, 0.34964969754219055, 0.34243735671043396, 0.3401256799697876, 0.33957430720329285, 0.33838480710983276, 0.33769968152046204]"
516,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.0622602701187134, 1.0501797199249268, 1.049330472946167, 1.0438258647918701, 1.032776117324829, 1.0238326787948608, 1.0170797109603882, 1.0152692794799805, 1.0131477117538452, 1.0121890306472778]"
517,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.3154465854167938, 0.3100704550743103, 0.3096013069152832, 0.3072989583015442, 0.3026439845561981, 0.29742178320884705, 0.29532521963119507, 0.2947390675544739, 0.29379144310951233, 0.29333022236824036]"
518,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.39372518658638, 0.38549935817718506, 0.384601354598999, 0.3814665973186493, 0.3744674623012543, 0.3668106198310852, 0.3637659251689911, 0.3624686896800995, 0.36099404096603394, 0.3605861961841583]"
519,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.0045535564422607, 0.987175703048706, 0.9854984283447266, 0.9784411191940308, 0.9633877277374268, 0.9473429322242737, 0.9404034614562988, 0.9379956722259521, 0.9349016547203064, 0.9337261915206909]"
520,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.4911844730377197, 0.48228439688682556, 0.48176321387290955, 0.4773241877555847, 0.46973466873168945, 0.4576897621154785, 0.456171452999115, 0.45566272735595703, 0.4547010660171509, 0.45303764939308167]"
521,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.0121915340423584, 0.9946041703224182, 0.9927208423614502, 0.9859906435012817, 0.9707262516021729, 0.9555513858795166, 0.9482359886169434, 0.9451978206634521, 0.9420368075370789, 0.9412040114402771]"
522,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.717303454875946, 0.703416109085083, 0.7018738985061646, 0.6966593861579895, 0.6847403645515442, 0.6721863746643066, 0.6668539047241211, 0.6645306944847107, 0.6620438694953918, 0.6613842844963074]"
523,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.9471755623817444, 0.92832350730896, 0.9269294738769531, 0.9181845784187317, 0.9022106528282166, 0.8783788681030273, 0.873774528503418, 0.8737045526504517, 0.8705829977989197, 0.8677412867546082]"
524,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.1157230138778687, 1.1024367809295654, 1.1013175249099731, 1.0956581830978394, 1.0835626125335693, 1.0751559734344482, 1.067266821861267, 1.0645248889923096, 1.0621410608291626, 1.061586856842041]"
525,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.5933102965354919, 0.5828063488006592, 0.5816946625709534, 0.5776403546333313, 0.5685468912124634, 0.5592041015625, 0.5549671649932861, 0.5532574653625488, 0.5513767004013062, 0.5508255958557129]"
526,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.8948997259140015, 0.8825556039810181, 0.8816729784011841, 0.8760012984275818, 0.8650538325309753, 0.8534113168716431, 0.8480043411254883, 0.8468865752220154, 0.8447325825691223, 0.8434272408485413]"
527,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.7203019261360168, 0.7058598399162292, 0.7043300271034241, 0.6987251043319702, 0.6863913536071777, 0.6725411415100098, 0.6673225164413452, 0.6652621626853943, 0.6626884937286377, 0.6618115901947021]"
528,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.41588854789733887, 0.40700820088386536, 0.40636953711509705, 0.40219932794570923, 0.394734650850296, 0.3828980326652527, 0.3812675476074219, 0.3810206651687622, 0.3797806203365326, 0.3783254027366638]"
529,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.5334684252738953, 0.5200346112251282, 0.519175112247467, 0.5125591158866882, 0.5014606714248657, 0.48125356435775757, 0.4807743430137634, 0.4795205295085907, 0.47857892513275146, 0.4758938252925873]"
530,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.3780215382575989, 0.3694462478160858, 0.36860591173171997, 0.36510252952575684, 0.3578816056251526, 0.34811118245124817, 0.34577643871307373, 0.34513944387435913, 0.34364163875579834, 0.34278663992881775]"
531,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.6329277157783508, 0.6185861229896545, 0.6170709133148193, 0.6114615797996521, 0.5993620157241821, 0.583949625492096, 0.5797125697135925, 0.5781898498535156, 0.575657308101654, 0.5745097994804382]"
532,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.45913970470428467, 0.450848251581192, 0.4499587416648865, 0.446787565946579, 0.43961846828460693, 0.43239137530326843, 0.4290006458759308, 0.4275769889354706, 0.4260864853858948, 0.4257042109966278]"
533,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.0665124654769897, 1.0563207864761353, 1.0556896924972534, 1.050892949104309, 1.041283369064331, 1.035719394683838, 1.0286868810653687, 1.0266969203948975, 1.024901032447815, 1.024273157119751]"
534,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.32029324769973755, 0.3156644105911255, 0.31515762209892273, 0.31343817710876465, 0.3093233108520508, 0.3057001531124115, 0.30356335639953613, 0.30265018343925476, 0.30181175470352173, 0.3016235828399658]"
535,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.5608668327331543, 0.5489686727523804, 0.5483281016349792, 0.5422211289405823, 0.5322580337524414, 0.5145286321640015, 0.5139120221138, 0.5126565098762512, 0.5119854807853699, 0.5094674229621887]"
536,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.5747431516647339, 0.5627897381782532, 0.5613709092140198, 0.5570896863937378, 0.5468885898590088, 0.5362903475761414, 0.531774640083313, 0.529552698135376, 0.5273970365524292, 0.5269941091537476]"
537,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.43899834156036377, 0.4315284490585327, 0.43087294697761536, 0.427695095539093, 0.4212217330932617, 0.41396504640579224, 0.41107726097106934, 0.4102526307106018, 0.4089412987232208, 0.40829965472221375]"
538,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.4759431779384613, 0.466854989528656, 0.465798020362854, 0.4625110924243927, 0.45469018816947937, 0.4466366469860077, 0.44314607977867126, 0.4415050148963928, 0.43986544013023376, 0.43949922919273376]"
539,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.5696845650672913, 0.5569275617599487, 0.5555562973022461, 0.5506206154823303, 0.5398375988006592, 0.5267170071601868, 0.522658109664917, 0.5210753083229065, 0.5188121199607849, 0.5179294943809509]"
540,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.8234145045280457, 0.8068570494651794, 0.8059520125389099, 0.7974968552589417, 0.7835503816604614, 0.7596030831336975, 0.7581127882003784, 0.7566013932228088, 0.7554139494895935, 0.7520239353179932]"
541,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.8978344202041626, 0.8794335126876831, 0.8773247003555298, 0.8705911040306091, 0.8548781871795654, 0.8381877541542053, 0.831332802772522, 0.8281418681144714, 0.8248196840286255, 0.8240600228309631]"
542,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.7138969898223877, 0.7007094025611877, 0.6995019316673279, 0.6939630508422852, 0.6826378107070923, 0.6694349050521851, 0.6646283268928528, 0.6632150411605835, 0.6609008312225342, 0.6597844362258911]"
543,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.3026641309261322, 0.2974764108657837, 0.29717662930488586, 0.2945762872695923, 0.2901249825954437, 0.28341975808143616, 0.2822490930557251, 0.28203654289245605, 0.28138890862464905, 0.2804628312587738]"
544,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.24742652475833893, 0.24448831379413605, 0.24433918297290802, 0.2428646832704544, 0.24020875990390778, 0.23766130208969116, 0.2361392378807068, 0.23589159548282623, 0.23538486659526825, 0.2350461781024933]"
545,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.5219358205795288, 0.5156670808792114, 0.5152817368507385, 0.5122827887535095, 0.5066197514533997, 0.5009163618087769, 0.4979184567928314, 0.4974007308483124, 0.4963170289993286, 0.49558353424072266]"
546,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.21337004005908966, 0.2110781967639923, 0.21091796457767487, 0.20987264811992645, 0.20775867998600006, 0.20612940192222595, 0.20480072498321533, 0.20444639027118683, 0.20404061675071716, 0.2038615196943283]"
547,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.3602747619152069, 0.353564590215683, 0.3529113829135895, 0.3501681685447693, 0.34440335631370544, 0.3378637433052063, 0.33537715673446655, 0.33455175161361694, 0.3333646059036255, 0.3328622877597809]"
548,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.4399501085281372, 0.427966445684433, 0.426607608795166, 0.4221095144748688, 0.4121386706829071, 0.39913442730903625, 0.39587369561195374, 0.39446720480918884, 0.39234083890914917, 0.3915199637413025]"
549,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.44030076265335083, 0.43051451444625854, 0.42936548590660095, 0.4258001148700714, 0.41750264167785645, 0.4085097312927246, 0.40495744347572327, 0.40326008200645447, 0.4015016555786133, 0.4011189639568329]"
550,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.8808594346046448, 0.864417552947998, 0.8625958561897278, 0.8564284443855286, 0.8422560095787048, 0.8283302187919617, 0.8214880228042603, 0.8184406757354736, 0.8154774904251099, 0.8148753046989441]"
551,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.0003267526626587, 0.9838103652000427, 0.9822937250137329, 0.9754248857498169, 0.9610540866851807, 0.945294976234436, 0.9388245344161987, 0.9368398785591125, 0.9339176416397095, 0.9325740337371826]"
552,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.7668566703796387, 0.7517082095146179, 0.7500735521316528, 0.7442576289176941, 0.7312925457954407, 0.7165684103965759, 0.7112326622009277, 0.7091119289398193, 0.7064089775085449, 0.7054489850997925]"
553,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.7482738494873047, 0.7354074716567993, 0.7341692447662354, 0.7289316654205322, 0.717780351638794, 0.7053554654121399, 0.7005034685134888, 0.6989175081253052, 0.6966330409049988, 0.6956295967102051]"
554,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.0561649799346924, 1.0478620529174805, 1.0477375984191895, 1.0429818630218506, 1.0349056720733643, 1.0292363166809082, 1.0233827829360962, 1.0227690935134888, 1.0213652849197388, 1.0201303958892822]"
555,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.41064903140068054, 0.4027707874774933, 0.40188145637512207, 0.3989703953266144, 0.39219826459884644, 0.38553711771965027, 0.3822953999042511, 0.38079795241355896, 0.3793756663799286, 0.3791171610355377]"
556,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.5215011239051819, 0.507804274559021, 0.5063357949256897, 0.5010053515434265, 0.4895922839641571, 0.47384172677993774, 0.47044891119003296, 0.46926459670066833, 0.46686244010925293, 0.4656447172164917]"
557,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.5452162027359009, 0.5365766882896423, 0.535734236240387, 0.5322569012641907, 0.5246883630752563, 0.5166795253753662, 0.5132240653038025, 0.5120503306388855, 0.5105245113372803, 0.5098810791969299]"
558,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.9627546668052673, 0.9443961977958679, 0.9433321356773376, 0.9341314435005188, 0.9185648560523987, 0.8930423259735107, 0.8905009627342224, 0.8892364501953125, 0.8874819278717041, 0.8839414119720459]"
559,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.0903433561325073, 1.0775758028030396, 1.0764858722686768, 1.0711010694503784, 1.0594360828399658, 1.051577091217041, 1.0438976287841797, 1.041174054145813, 1.038880467414856, 1.0383871793746948]"
560,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.1309653520584106, 1.1165965795516968, 1.1153048276901245, 1.109355092048645, 1.0963892936706543, 1.0864964723587036, 1.0785822868347168, 1.075737476348877, 1.0731559991836548, 1.0725191831588745]"
561,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.982649028301239, 0.9691514372825623, 0.9679561853408813, 0.9622823596000671, 0.9502524137496948, 0.9395384192466736, 0.932881772518158, 0.9306822419166565, 0.9282762408256531, 0.9274396896362305]"
562,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.7963517904281616, 0.7911031246185303, 0.7910901308059692, 0.7879598140716553, 0.7826403975486755, 0.7804865837097168, 0.7758075594902039, 0.7751020193099976, 0.7742172479629517, 0.7735501527786255]"
563,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.7623316049575806, 0.7552210092544556, 0.7548114061355591, 0.7513889670372009, 0.7446604371070862, 0.7406513690948486, 0.7357446551322937, 0.7344538569450378, 0.733210027217865, 0.7326964735984802]"
564,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.5624126195907593, 0.5481290221214294, 0.5471827387809753, 0.5402215123176575, 0.5284206867218018, 0.5072092413902283, 0.5064668655395508, 0.5052726864814758, 0.5041245222091675, 0.501357913017273]"
565,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.8141442537307739, 0.7955834269523621, 0.7943510413169861, 0.7853526473045349, 0.769868791103363, 0.7430545687675476, 0.7414305210113525, 0.7400998473167419, 0.7383732199668884, 0.7348549365997314]"
566,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.9432034492492676, 0.9369495511054993, 0.9369242191314697, 0.9332352876663208, 0.9268985986709595, 0.925310492515564, 0.9192413687705994, 0.918038547039032, 0.9169704914093018, 0.9164161682128906]"
567,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.29755523800849915, 0.29281195998191833, 0.2925689220428467, 0.290137380361557, 0.2860325276851654, 0.2804133892059326, 0.27888593077659607, 0.27881720662117004, 0.2780923545360565, 0.2773185074329376]"
568,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.44239845871925354, 0.43082645535469055, 0.43007001280784607, 0.4244036078453064, 0.4148690700531006, 0.3974393308162689, 0.3970506191253662, 0.3959959149360657, 0.3951593041419983, 0.3928738236427307]"
569,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.0828707218170166, 1.0592386722564697, 1.0568416118621826, 1.0473874807357788, 1.027402639389038, 1.0018255710601807, 0.994766354560852, 0.9924668669700623, 0.9883040189743042, 0.9862638711929321]"
570,"[303, 282, 341, 557, 107, 2191, 502, 458, 139, 554]","[0.5758169889450073, 0.573167085647583, 0.5729775428771973, 0.571082353591919, 0.5679816007614136, 0.5671374201774597, 0.5640407204627991, 0.5638807415962219, 0.5634231567382812, 0.5628430247306824]"
571,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.9267455339431763, 0.9114134311676025, 0.9100090861320496, 0.9035956859588623, 0.8902570605278015, 0.8752068281173706, 0.8693986535072327, 0.867703378200531, 0.8650050759315491, 0.8636656403541565]"
572,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.1021751165390015, 1.0834836959838867, 1.0814542770385742, 1.07440185546875, 1.0581215620040894, 1.0428872108459473, 1.0346709489822388, 1.031105875968933, 1.0277289152145386, 1.0270382165908813]"
573,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.48486053943634033, 0.47238898277282715, 0.47159552574157715, 0.46543827652931213, 0.45515432953834534, 0.4362603425979614, 0.43592944741249084, 0.4347226023674011, 0.4338989853858948, 0.4313865602016449]"
574,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.333215594291687, 0.3298865258693695, 0.3297939598560333, 0.32795387506484985, 0.3248639404773712, 0.32216498255729675, 0.320168137550354, 0.3199619650840759, 0.3193998336791992, 0.31894129514694214]"
575,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.21540363132953644, 0.21277135610580444, 0.21257038414478302, 0.21139755845069885, 0.2090156078338623, 0.2066597044467926, 0.205443874001503, 0.205158069729805, 0.20469710230827332, 0.20442812144756317]"
576,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.9429900646209717, 0.927208423614502, 0.9257373809814453, 0.9192013144493103, 0.9054881930351257, 0.8899562358856201, 0.8840670585632324, 0.8822921514511108, 0.8795058131217957, 0.8781535029411316]"
577,"[303, 282, 2191, 341, 557, 247, 107, 2526, 502, 458]","[0.20530065894126892, 0.2051374763250351, 0.20506484806537628, 0.20500022172927856, 0.2046951949596405, 0.20435750484466553, 0.2041374295949936, 0.20397303998470306, 0.20390824973583221, 0.2037813514471054]"
578,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.7134297490119934, 0.6997913122177124, 0.6985256671905518, 0.6928163170814514, 0.6811544895172119, 0.6663779616355896, 0.6620551347732544, 0.660940945148468, 0.6585597395896912, 0.6571943759918213]"
579,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.1129132509231567, 1.0981248617172241, 1.0967997312545776, 1.090659499168396, 1.0774089097976685, 1.0661282539367676, 1.0586142539978027, 1.0560342073440552, 1.0533864498138428, 1.0525487661361694]"
580,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.6124362349510193, 0.596448540687561, 0.5944250226020813, 0.5889385938644409, 0.5755407810211182, 0.5604322552680969, 0.5551947951316833, 0.5522919297218323, 0.5493927001953125, 0.5489107370376587]"
581,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.6579369902610779, 0.6435052156448364, 0.641679584980011, 0.6367681622505188, 0.624488353729248, 0.6124541759490967, 0.6067938208580017, 0.6036856174468994, 0.6010539531707764, 0.6008533239364624]"
582,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.5715423822402954, 0.5618161559104919, 0.5608789324760437, 0.5569005608558655, 0.5484594702720642, 0.538888156414032, 0.535285472869873, 0.5341570377349854, 0.5324553847312927, 0.531636655330658]"
583,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.8495593070983887, 0.8303199410438538, 0.8291605114936829, 0.8195515275001526, 0.8035157322883606, 0.774774968624115, 0.7738879323005676, 0.772024393081665, 0.7707599997520447, 0.7668103575706482]"
584,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.6175395250320435, 0.6061602234840393, 0.6049359440803528, 0.6005857586860657, 0.5907729864120483, 0.5806660056114197, 0.5761246681213379, 0.5742287635803223, 0.5721853375434875, 0.5716315507888794]"
585,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.9823878407478333, 0.9675710797309875, 0.9662128686904907, 0.9600542783737183, 0.9470117092132568, 0.9346566796302795, 0.927803635597229, 0.9254693984985352, 0.9228466749191284, 0.9219356179237366]"
586,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.9081120491027832, 0.8951924443244934, 0.8943027853965759, 0.8882365226745605, 0.8768384456634521, 0.863415539264679, 0.858352541923523, 0.857649564743042, 0.8554275631904602, 0.8537835478782654]"
587,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.7140685319900513, 0.6978002786636353, 0.6967522501945496, 0.6887922883033752, 0.6752263903617859, 0.6517925262451172, 0.6503016352653503, 0.6491125822067261, 0.6476267576217651, 0.6445373892784119]"
588,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.5855727791786194, 0.5722381472587585, 0.5712711215019226, 0.5650032162666321, 0.55385822057724, 0.5352566838264465, 0.5335317254066467, 0.5329084992408752, 0.5313168168067932, 0.5289897918701172]"
589,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.1353416442871094, 1.1235288381576538, 1.1227573156356812, 1.117264747619629, 1.1063008308410645, 1.098724603652954, 1.0913243293762207, 1.0892927646636963, 1.0871981382369995, 1.0863739252090454]"
590,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.5938283205032349, 0.5824578404426575, 0.5812354683876038, 0.5768777132034302, 0.5671173930168152, 0.5564641356468201, 0.5522346496582031, 0.5505176782608032, 0.5484762787818909, 0.5478274822235107]"
591,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.8649901747703552, 0.8467779755592346, 0.8457038402557373, 0.8365723490715027, 0.8212912678718567, 0.7949402928352356, 0.7933361530303955, 0.7917944192886353, 0.7903581261634827, 0.7867273092269897]"
592,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.8948521614074707, 0.8746418952941895, 0.8724172711372375, 0.8647270798683167, 0.8476519584655762, 0.8268253207206726, 0.8205168843269348, 0.8179466128349304, 0.8143516182899475, 0.8129924535751343]"
593,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.9441033005714417, 0.9331436157226562, 0.9325902462005615, 0.9270472526550293, 0.917112410068512, 0.9063133001327515, 0.9012783169746399, 0.9008366465568542, 0.8989849090576172, 0.8973835110664368]"
594,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.28738415241241455, 0.28200724720954895, 0.2815513610839844, 0.27919304370880127, 0.27459245920181274, 0.2685723900794983, 0.26689305901527405, 0.26658177375793457, 0.26565253734588623, 0.26503655314445496]"
595,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.0791829824447632, 1.0661109685897827, 1.0650147199630737, 1.059433102607727, 1.0475677251815796, 1.038917064666748, 1.0313684940338135, 1.0287946462631226, 1.0264588594436646, 1.0258464813232422]"
596,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.085241436958313, 1.0731277465820312, 1.072399616241455, 1.066564679145813, 1.0554760694503784, 1.0455036163330078, 1.0390347242355347, 1.0377451181411743, 1.0356377363204956, 1.0343481302261353]"
597,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.31331560015678406, 0.3069005012512207, 0.30616462230682373, 0.30380168557167053, 0.2983211278915405, 0.2925371825695038, 0.2901104986667633, 0.2889910340309143, 0.2878359854221344, 0.2875724136829376]"
598,"[303, 282, 341, 2191, 557, 107, 247, 458, 502, 139]","[1.0351026058197021, 1.0346038341522217, 1.0336796045303345, 1.0326063632965088, 1.0318785905838013, 1.0291695594787598, 1.0289384126663208, 1.027272343635559, 1.0271496772766113, 1.0271215438842773]"
599,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.1000136137008667, 1.0908442735671997, 1.090543270111084, 1.085662603378296, 1.0768277645111084, 1.071271538734436, 1.0647351741790771, 1.0635645389556885, 1.0619844198226929, 1.060962438583374]"
600,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.8763289451599121, 0.8570683002471924, 0.8547253012657166, 0.8479331135749817, 0.8315683603286743, 0.8144823908805847, 0.8073242902755737, 0.803651750087738, 0.8001554012298584, 0.7995983362197876]"
601,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.9553475975990295, 0.9367955923080444, 0.9358558058738708, 0.926219642162323, 0.9105543494224548, 0.88360995054245, 0.8820227384567261, 0.8801698088645935, 0.8790124654769897, 0.8751002550125122]"
602,"[303, 282, 341, 557, 107, 2191, 502, 458, 139, 554]","[1.0463740825653076, 1.041802167892456, 1.0414378643035889, 1.038087248802185, 1.0326286554336548, 1.031454086303711, 1.02579927444458, 1.0255087614059448, 1.0247138738632202, 1.0236867666244507]"
603,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.8498277068138123, 0.8337199687957764, 0.8329034447669983, 0.8245531916618347, 0.8109131455421448, 0.78763347864151, 0.7861482501029968, 0.7845749855041504, 0.7835376262664795, 0.7801458835601807]"
604,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.9240930080413818, 0.9132522940635681, 0.9125536680221558, 0.907439112663269, 0.897591769695282, 0.8885508179664612, 0.8829402327537537, 0.8817335963249207, 0.879856526851654, 0.8787549734115601]"
605,"[303, 282, 341, 557, 2191, 107, 502, 458, 139, 554]","[1.0438863039016724, 1.0399073362350464, 1.0395586490631104, 1.0366276502609253, 1.031844973564148, 1.0316214561462402, 1.0260738134384155, 1.0255008935928345, 1.02480149269104, 1.0240123271942139]"
606,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[0.9777481555938721, 0.961950421333313, 0.9606558084487915, 0.9537216424942017, 0.9399731755256653, 0.9240201711654663, 0.9180428385734558, 0.916660487651825, 0.9138997793197632, 0.9122976660728455]"
607,"[303, 341, 282, 557, 107, 2191, 502, 458, 139, 554]","[1.1201597452163696, 1.1102159023284912, 1.1097325086593628, 1.1047788858413696, 1.0952931642532349, 1.0893909931182861, 1.0825330018997192, 1.080973744392395, 1.0792326927185059, 1.0783394575119019]"
608,"[303, 341, 282, 557, 107, 2191, 458, 502, 139, 554]","[0.5475265383720398, 0.5358757972717285, 0.53523850440979, 0.5292768478393555, 0.5195270776748657, 0.5023118257522583, 0.5015840530395508, 0.50041264295578, 0.4996936023235321, 0.49726244807243347]"
609,"[303, 282, 341, 557, 2191, 107, 502, 247, 458, 139]","[1.0323619842529297, 1.029423475265503, 1.0290101766586304, 1.0266262292861938, 1.0249443054199219, 1.0223819017410278, 1.0188102722167969, 1.0184346437454224, 1.017868995666504, 1.0173219442367554]"
